Project code,ALMA source name,RA,Dec,Band,Cont. sens.,Frequency support,Release date,Publications,Ang. res.,Min. vel. res.,Array,Mosaic,Max. reco. scale,FOV,Scientific category,Science keyword,Int. Time,Gal. lon.,Gal. lat.,Min. freq. res.,Pol products,L5 BL,L80 BL,Obs. date,PI name,SB name,Proposal authors,Line sens. (10 km/s),PWV,Group ous id,Member ous id,Asdm,Project title,Type,Scan intent,QA2 Status,Collections
2012.1.00108.S,NGC253,11.888040000000002,-25.28828,3,0.02701158275719969,"[85.69..87.57GHz,976.56kHz,1.36mJy/beam@10km/s,0.05uJy/beam@native, XX YY,line] U [87.53..89.40GHz,976.56kHz,1.34mJy/beam@10km/s,0.05uJy/beam@native, XX YY,line] U [97.58..99.46GHz,976.56kHz,1.28mJy/beam@10km/s,0.05uJy/beam@native, XX YY,line] U [99.44..101.32GHz,976.56kHz,1.33mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line]",2015-12-23,5,0.6991024081087898,2.8894496009798614,12m,mosaic,8.427369084626497,108.87694820120596,Active galaxies,"Starbursts, star formation, Outflows, jets, feedback",712.429,97.3701762765241,-87.96401691442883,976.5261747320833, XX YY,88.76475,542.924,2014-08-08,"Bolatto, Alberto",NGC253_98_12m_C32-6,"Scoville, Nick; Ott, Juergen; Walter, Fabian; Leroy, Adam; Ostriker, Eve; Weiss, Axel; Zwaan, Martin; Rosolowsky, Erik; Hodge, Jacqueline; Veilleux, Sylvain;",1.2764513197695977,2.212890148162842,uid://A002/X5a9a13/X712,uid://A002/X5a9a13/X713,1,"A Deeper Look into the Life Cycle of the Molecular Gas in the Nearest Nuclear Starburst: GMCs, Molecular Superwind, and Feedback",S,TARGET,PASS,
2013.1.00099.S,NGC253,11.888058,-25.2888,6,0.2740849563468403,"[217.04..219.03GHz,1938.48kHz,7.80mJy/beam@10km/s,0.47uJy/beam@native, XX YY,line] U [218.73..220.72GHz,1938.48kHz,7.78mJy/beam@10km/s,0.47uJy/beam@native, XX YY,line] U [233.53..235.46GHz,31250.00kHz,7.57mJy/beam@10km/s,0.48uJy/beam@native, XX YY,continuum]",2016-01-05,3,5.012797923933487,2.632776559671286,7m,,33.05397187472868,44.12026828972998,Active galaxies,"Starbursts, star formation, Merging and interacting galaxies",4354.56,97.36438740707501,-87.96450305945716,1938.3610200043513, XX YY,8.837891,30.88462,2014-06-04,"Mangum, Jeffrey",NGC253_a_06_7M,"Muehle, Stefanie; Aalto, Susanne; Spaans, Marco; Henkel, Christian; van der Werf, Paul;",7.572297696299033,1.7999999523162842,uid://A001/X122/X45,uid://A001/X122/X48,3,Dense Gas Thermometry of Starburst Galaxies,S,TARGET,PASS,ari_l
2012.1.00789.S,ngc_253,11.888208333333333,-25.288166666666665,6,0.015317912074399741,"[228.92..230.79GHz,976.56kHz,0.48mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [231.12..232.99GHz,976.56kHz,0.47mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [243.80..245.68GHz,976.56kHz,0.46mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [246.06..247.94GHz,976.56kHz,0.47mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line]",2016-01-06,2,0.41776984885270063,1.1807428246835239,12m,,5.4310365056031165,24.422284108134193,Active galaxies,"Starbursts, star formation",4173.12,97.37542380271316,-87.96398741819172,976.5091764973849, XX YY,65.04494,318.2806,2014-04-27,"Nakanishi, Kouichiro",ngc_253_a_06_12,"Nakai, Naomasa; Sugai, Hajime; Kuno, Nario; Matsubayashi, Kazuya; Sorai, Kazuo;",0.46372959975742767,0.9101709127426147,uid://A002/X5d7935/X397,uid://A002/X5d7935/X398,2,Uncover Obscured Starburst Activity on The Central 200pc of NGC 253,S,TARGET WVR,PASS,
2013.1.01151.S,NGC253,11.887916666666667,-25.288333333333338,3,0.012322200564417123,"[95.73..97.59GHz,7812.01kHz,0.63mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [96.97..98.84GHz,7812.01kHz,0.63mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [107.74..109.61GHz,7812.01kHz,0.53mJy/beam@10km/s,0.02uJy/beam@native, XX YY,line] U [109.18..111.04GHz,7812.01kHz,0.53mJy/beam@10km/s,0.02uJy/beam@native, XX YY,line]",2016-01-23,3,2.352580143792869,21.093117752717106,12m,,22.286116154510694,56.32346070063747,Local Universe,"Spiral galaxies, Merging and interacting galaxies",1542.24,97.36671121450809,-87.9640263062513,7812.893988327844, XX YY,26.382215,145.93504,2014-12-25,"Henkel, Christian",NGC253_a_03_TE,"Asiri, Hassan; Garcia-Burillo, Santiago; Muehle, Stefanie; Levshakov, Sergei; Alves, Felipe; Aladro, Rebeca; Viti, Serena; Danielson, Alice; Espada, Daniel; Papadopoulos, Padelis; Impellizzeri, Violette; Aalto, Susanne; Muller, Sebastien; Martin, Sergio; Spaans, Marco; Ao, Yiping; Gong, Yan;",0.5287947875927612,2.18448543548584,uid://A001/X144/X20b,uid://A001/X144/X20c,1,Tracing the Chemical Evolution of Active Galaxies,S,TARGET,PASS,ari_l
2012.1.00789.S,ngc_253,11.888208333333335,-25.288166666666662,6,0.2186777187861228,"[228.86..230.85GHz,976.56kHz,6.86mJy/beam@10km/s,0.43uJy/beam@native, XX YY,line] U [231.06..233.05GHz,976.56kHz,6.83mJy/beam@10km/s,0.43uJy/beam@native, XX YY,line] U [243.74..245.74GHz,976.56kHz,6.68mJy/beam@10km/s,0.43uJy/beam@native, XX YY,line] U [246.00..248.00GHz,976.56kHz,7.42mJy/beam@10km/s,0.48uJy/beam@native, XX YY,line]",2016-02-16,2,3.924985778836378,1.1804546455954483,7m,,32.65882887869417,41.86678548149921,Active galaxies,"Starbursts, star formation",13789.44,97.37542380271316,-87.96398741819172,976.5012908049528, XX YY,8.770781,33.478943,2013-10-08,"Nakanishi, Kouichiro",ngc_253_a_06_7M,"Nakai, Naomasa; Sugai, Hajime; Kuno, Nario; Matsubayashi, Kazuya; Sorai, Kazuo;",6.676577078677865,1.7999999523162842,uid://A002/X5d7935/X397,uid://A002/X5d7935/X39a,9,Uncover Obscured Starburst Activity on The Central 200pc of NGC 253,S,TARGET,PASS,
2013.1.00191.S,NGC253,11.893375154802476,-25.290810556706113,6,0.05642942145864794,"[216.12..217.99GHz,1938.48kHz,1.77mJy/beam@10km/s,0.11uJy/beam@native, XX YY,line] U [217.94..218.88GHz,1938.48kHz,1.76mJy/beam@10km/s,0.16uJy/beam@native, XX YY,line] U [218.84..219.78GHz,1938.48kHz,1.76mJy/beam@10km/s,0.16uJy/beam@native, XX YY,line] U [229.87..230.81GHz,1938.48kHz,1.81mJy/beam@10km/s,0.16uJy/beam@native, XX YY,line] U [230.77..231.71GHz,1938.48kHz,1.81mJy/beam@10km/s,0.16uJy/beam@native, XX YY,line] U [231.68..233.55GHz,1938.48kHz,1.80mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line]",2016-02-25,4,0.9999818314457369,2.488524784601767,12m,mosaic,12.55547479221831,72.28520344043648,Active galaxies,"Starbursts, star formation",382.668,97.46305526238709,-87.96835941910904,1938.6791246664832, XX YY,26.6016,149.43121,2014-11-27,"Bolatto, Alberto",NGC253_a_06_TE,"Walter, Fabian; Ostriker, Eve; Zwaan, Martin; Meier, David; Scoville, Nick; Zschaechner, Laura; Ott, Juergen; Leroy, Adam; Warren, Steven; Weiss, Axel; Rosolowsky, Erik; Veilleux, Sylvain;",1.7616104645407331,1.1402322053909302,uid://A001/X12e/X1d7,uid://A001/X12e/X1d8,1,Blowin' in the Wind: the Properties of the Starburst-driven Wind in NGC 253,S,TARGET,PASS,ari_l
2013.1.00191.S,NGC253,11.897928082503814,-25.296134535463683,3,0.22890752219225985,"[99.80..101.79GHz,1128.91kHz,13.67mJy/beam@10km/s,0.56uJy/beam@native, XX YY,line] U [101.61..103.60GHz,1128.91kHz,13.55mJy/beam@10km/s,0.56uJy/beam@native, XX YY,line] U [111.91..113.90GHz,1128.91kHz,9.11mJy/beam@10km/s,0.40uJy/beam@native, XX YY,line] U [113.72..115.71GHz,1128.91kHz,9.04mJy/beam@10km/s,0.40uJy/beam@native, XX YY,line]",2016-03-11,4,10.75716181774859,2.9247905667549428,7m,mosaic,80.58857596154219,161.38162770648637,Active galaxies,"Starbursts, star formation",4590.487,97.50515187745887,-87.97492638077468,1128.8359334195952, XX YY,8.57445,30.214157,2014-06-29,"Bolatto, Alberto",NGC253_a_03_7M,"Walter, Fabian; Ostriker, Eve; Zwaan, Martin; Meier, David; Scoville, Nick; Zschaechner, Laura; Ott, Juergen; Leroy, Adam; Warren, Steven; Weiss, Axel; Rosolowsky, Erik; Veilleux, Sylvain;",9.041181078208911,5.185999870300293,uid://A001/X12e/X1d1,uid://A001/X12e/X1d4,5,Blowin' in the Wind: the Properties of the Starburst-driven Wind in NGC 253,S,TARGET,PASS,
2013.1.00191.S,NGC253,11.897547052853495,-25.29641730174372,3,0.04380667155336922,"[99.86..101.73GHz,1128.91kHz,1.93mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [101.67..103.54GHz,1128.91kHz,1.91mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [111.97..113.84GHz,1128.91kHz,1.86mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [113.77..115.65GHz,1128.91kHz,2.50mJy/beam@10km/s,0.11uJy/beam@native, XX YY,line]",2016-06-08,4,2.2088227249680776,2.9263735583991872,12m,mosaic,30.744589130866,118.41553040631142,Active galaxies,"Starbursts, star formation",2139.058,97.49274105622143,-87.97503560274723,1128.8777317003057, XX YY,21.885038,137.9161,2014-12-24,"Bolatto, Alberto",NGC253_a_03_TE,"Walter, Fabian; Ostriker, Eve; Zwaan, Martin; Meier, David; Scoville, Nick; Zschaechner, Laura; Ott, Juergen; Leroy, Adam; Warren, Steven; Weiss, Axel; Rosolowsky, Erik; Veilleux, Sylvain;",1.8638480421766974,2.300638198852539,uid://A001/X12e/X1d1,uid://A001/X12e/X1d2,3,Blowin' in the Wind: the Properties of the Starburst-driven Wind in NGC 253,S,TARGET,PASS,ari_l
2013.1.00735.S,ngc_253,11.8879,-25.28836111111111,7,0.04862587471228374,"[340.05..341.93GHz,1128.91kHz,1.21mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [341.67..343.55GHz,1128.91kHz,1.21mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [352.41..354.28GHz,1128.91kHz,1.20mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [353.91..355.78GHz,1128.91kHz,1.35mJy/beam@10km/s,0.11uJy/beam@native, XX YY,line]",2016-06-15,3,0.5913563625509978,0.951220798111935,12m,,5.674310090813789,16.736645827473932,Active galaxies,"Starbursts, star formation",2207.52,97.36599508741779,-87.96404505229285,1128.8658700720953, XX YY,30.790142,172.51778,2015-05-04,"Nakanishi, Kouichiro",ngc_253_a_07_TC,"Takano, Shuro; Espada, Daniel; Nakai, Naomasa; Sugai, Hajime; Nakajima, Tac; Kuno, Nario; Matsubayashi, Kazuya; Sorai, Kazuo;",1.1979936274092111,1.0334182977676392,uid://A001/X13a/X181,uid://A001/X13a/X184,1,Revealing Interstellar Matter Structure at the Heart of NGC 253,S,TARGET,PASS,
2013.1.00099.S,NGC253,11.888058,-25.2888,6,0.018529387243672805,"[217.10..218.98GHz,1938.48kHz,0.52mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [218.79..220.66GHz,1938.48kHz,0.52mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [233.50..235.49GHz,31250.00kHz,0.51mJy/beam@10km/s,0.03uJy/beam@native, XX YY,continuum]",2016-06-17,3,0.9068440560522932,2.6335489000779404,12m,,11.457204011527992,25.731698350581873,Active galaxies,"Starbursts, star formation, Merging and interacting galaxies",2570.4,97.36438740707501,-87.96450305945716,1938.414118602235, XX YY,27.164768,157.34732,2014-11-29,"Mangum, Jeffrey",NGC253_a_06_TE,"Muehle, Stefanie; Aalto, Susanne; Spaans, Marco; Henkel, Christian; van der Werf, Paul;",0.5055057135874453,1.2432104349136353,uid://A001/X122/X45,uid://A001/X122/X46,2,Dense Gas Thermometry of Starburst Galaxies,S,TARGET,PASS,ari_l
2013.1.00368.S,NGC253,11.888330278432916,-25.288189568687468,8,4.49705635974718,"[476.87..478.86GHz,1938.48kHz,115.15mJy/beam@10km/s,10.30uJy/beam@native, XX YY,line] U [478.50..480.49GHz,1938.48kHz,115.08mJy/beam@10km/s,10.31uJy/beam@native, XX YY,line] U [488.89..490.88GHz,1938.48kHz,89.18mJy/beam@10km/s,8.08uJy/beam@native, XX YY,line] U [490.75..492.74GHz,1938.48kHz,89.13mJy/beam@10km/s,8.09uJy/beam@native, XX YY,line]",2016-08-07,3,1.5509049718461063,1.179341231909033,7m,mosaic,12.720216217198425,74.2786188078372,Active galaxies,"Starbursts, star formation, Active Galactic Nuclei (AGN)/Quasars (QSO)",212.792,97.37793007510221,-87.9640500527657,1938.381750511212, XX YY,9.873421,46.6444,2015-07-26,"Krips, Melanie",NGC253_a_08_7M,"Bolatto, Alberto; Geach, James; Garcia-Burillo, Santiago; Eckart, Andreas; Downes, Dennis; Matsushita, Satoki; Sakamoto, Kazushi; König, Sabine; Peck, Alison; Aalto, Susanne; Martin, Sergio; Neri, Roberto; Feruglio, Chiara;",89.12811983896741,0.39832788705825806,uid://A001/X122/X4f2,uid://A001/X122/X4f5,1,"Atomic carbon in nearby active galaxies: Studying [CI] in NGC253, NGC1068 and Arp220",S,TARGET,PASS,
2013.1.00735.S,ngc_253,11.8879,-25.28836111111111,7,0.030477743116397997,"[340.05..341.93GHz,1128.91kHz,0.76mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [341.67..343.55GHz,1128.91kHz,0.76mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [352.41..354.28GHz,1128.91kHz,0.75mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [353.91..355.78GHz,1128.91kHz,0.84mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line]",2016-09-29,3,0.26689216975614766,0.9511963591738215,12m,,2.827956225223738,16.73664509863197,Active galaxies,"Starbursts, star formation",4808.16,97.36599508741779,-87.96404505229285,1128.8362606617825, XX YY,62.853928,377.4712,2015-06-12,"Nakanishi, Kouichiro",ngc_253_a_07_TE,"Takano, Shuro; Espada, Daniel; Nakai, Naomasa; Sugai, Hajime; Nakajima, Tac; Kuno, Nario; Matsubayashi, Kazuya; Sorai, Kazuo;",0.7532552804619046,0.5162160396575928,uid://A001/X13a/X181,uid://A001/X13a/X182,2,Revealing Interstellar Matter Structure at the Heart of NGC 253,S,TARGET,PASS,ari_l
2013.1.00191.S,NGC253,11.88708438052007,-25.290225322383737,6,0.030053968981133314,"[216.12..217.99GHz,1938.48kHz,0.99mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [217.94..218.87GHz,1938.48kHz,0.95mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [218.84..219.77GHz,1938.48kHz,0.95mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [229.88..230.81GHz,1938.48kHz,0.93mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [230.78..231.71GHz,1938.48kHz,0.93mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [231.68..233.55GHz,1938.48kHz,0.93mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line]",2016-09-30,4,0.21772929670773705,2.48812416156403,12m,mosaic,2.175086642590839,44.6983005069055,Active galaxies,"Starbursts, star formation",864.828,97.32487704082551,-87.96541770285889,1938.3549440887177, XX YY,124.301636,725.06024,2015-06-28,"Bolatto, Alberto",NGC253_b_06_TE,"Walter, Fabian; Ostriker, Eve; Zwaan, Martin; Meier, David; Scoville, Nick; Zschaechner, Laura; Ott, Juergen; Leroy, Adam; Warren, Steven; Weiss, Axel; Rosolowsky, Erik; Veilleux, Sylvain;",0.9285325045683559,1.220484972000122,uid://A001/X12e/X1dd,uid://A001/X12e/X1de,1,Blowin' in the Wind: the Properties of the Starburst-driven Wind in NGC 253,S,TARGET,PASS,ari_l
2012.1.00108.S,NGC253,11.888107252970963,-25.28819376887533,3,0.28993528832052856,"[99.76..101.75GHz,976.56kHz,15.33mJy/beam@10km/s,0.63uJy/beam@native, XX YY,line] U [101.62..103.62GHz,976.56kHz,13.43mJy/beam@10km/s,0.56uJy/beam@native, XX YY,line] U [111.75..113.74GHz,976.56kHz,13.13mJy/beam@10km/s,0.57uJy/beam@native, XX YY,line] U [113.71..115.70GHz,976.56kHz,13.02mJy/beam@10km/s,0.57uJy/beam@native, XX YY,line]",2016-12-16,5,48.789746138547095,2.530290624111655,TP,,864.8231885061332,54.051449281633325,Active galaxies,"Starbursts, star formation, Outflows, jets, feedback",9710.592,97.37277086269421,-87.96397314447223,976.5018585477122, XX YY,12,12,2015-04-26,"Bolatto, Alberto",NGC253_114.7_a_03_TP,"Scoville, Nick; Ott, Juergen; Walter, Fabian; Leroy, Adam; Ostriker, Eve; Weiss, Axel; Zwaan, Martin; Rosolowsky, Erik; Hodge, Jacqueline; Veilleux, Sylvain;",13.021603630286542,3.397149085998535,uid://A002/X5a9a13/X716,uid://A001/X196/X3d,6,"A Deeper Look into the Life Cycle of the Molecular Gas in the Nearest Nuclear Starburst: GMCs, Molecular Superwind, and Feedback",S,TARGET WVR,PASS,
2013.1.00973.S,NGC253,11.888208333333333,-25.288083333333333,7,0.028617772603622454,"[292.02..293.89GHz,3904.30kHz,0.78mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [294.02..295.89GHz,3904.30kHz,0.78mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [304.07..305.94GHz,3904.30kHz,0.77mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [306.00..307.87GHz,3904.30kHz,0.82mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line]",2016-12-31,1,0.2989395531190234,3.8016085502832464,12m,,3.3328713645751775,19.41339017216069,Active galaxies,"Starbursts, star formation, Galaxy chemistry",1632.96,97.37641978384886,-87.96391197079663,3904.056189310911, XX YY,60.80498,395.85187,2015-06-10,"Villicana Pedraza, Ilhuiyolitzin",NGC253_a_07_TE,"Martin-Pintado, Jesus; Martin, Sergio; Requena Torres, Miguel Angel; Aladro, Rebeca;",0.7682592918987252,0.9302165508270264,uid://A001/X145/X327,uid://A001/X145/X328,1,Spatially resolved H3O+ maser emission in starburst galaxies,S,TARGET,PASS,ari_l
2013.1.00099.S,NGC253,11.888058,-25.288800000000002,6,0.37752730030476833,"[217.04..219.03GHz,1938.48kHz,10.93mJy/beam@10km/s,0.66uJy/beam@native, XX YY,line] U [218.73..220.72GHz,1938.48kHz,10.90mJy/beam@10km/s,0.66uJy/beam@native, XX YY,line] U [233.53..235.46GHz,31250.00kHz,10.08mJy/beam@10km/s,0.64uJy/beam@native, XX YY,continuum]",2017-01-13,3,23.231465122837843,2.6327689067435,TP,,411.78923010564927,25.73682688160308,Active galaxies,"Starbursts, star formation, Merging and interacting galaxies",18192.384,97.36438740707501,-87.96450305945714,1938.3553178938091, XX YY,12,12,2015-06-30,"Mangum, Jeffrey",NGC253_a_06_TP,"Muehle, Stefanie; Aalto, Susanne; Spaans, Marco; Henkel, Christian; van der Werf, Paul;",10.079677797932915,0.8491582274436951,uid://A001/X122/X45,uid://A001/X196/X28,9,Dense Gas Thermometry of Starburst Galaxies,S,TARGET WVR,PASS,
2012.1.00789.S,ngc_253,11.888208333333331,-25.28816666666666,6,0.21775626824249672,"[228.86..230.85GHz,976.56kHz,7.24mJy/beam@10km/s,0.45uJy/beam@native, XX YY,line] U [231.06..233.05GHz,976.56kHz,7.21mJy/beam@10km/s,0.45uJy/beam@native, XX YY,line] U [243.74..245.74GHz,976.56kHz,6.60mJy/beam@10km/s,0.42uJy/beam@native, XX YY,line] U [246.00..248.00GHz,976.56kHz,6.58mJy/beam@10km/s,0.42uJy/beam@native, XX YY,line]",2017-01-14,2,0.804416442894478,1.1804674337419638,12m TP,,390.7565475750291,24.422284611249403,Active galaxies,"Starbursts, star formation",30621.12,97.37542380271316,-87.96398741819169,976.5122302802148, XX YY,59.67758,170.80478,2014-07-22,"Nakanishi, Kouichiro",ngc_253_a_06_TP,"Nakai, Naomasa; Sugai, Hajime; Kuno, Nario; Matsubayashi, Kazuya; Sorai, Kazuo;",6.5800130257193965,0.5851367115974426,uid://A002/X5d7935/X397,uid://A002/X5d7935/X39d,15,Uncover Obscured Starburst Activity on The Central 200pc of NGC 253,S,TARGET WVR,PASS,
2013.1.00191.S,NGC253,11.888058,-25.28879999999999,3,0.3654855037305319,"[99.80..101.79GHz,1128.91kHz,17.50mJy/beam@10km/s,0.72uJy/beam@native, XX YY,line] U [101.61..103.60GHz,1128.91kHz,17.15mJy/beam@10km/s,0.71uJy/beam@native, XX YY,line] U [111.91..113.90GHz,1128.91kHz,17.21mJy/beam@10km/s,0.75uJy/beam@native, XX YY,line] U [113.72..115.71GHz,1128.91kHz,17.08mJy/beam@10km/s,0.75uJy/beam@native, XX YY,line]",2017-01-14,4,48.77945520160503,2.924793664974829,TP,,864.6398059290148,54.03998787056342,Active galaxies,"Starbursts, star formation",34603.008,97.36438740707497,-87.96450305945717,1128.8370717638918, XX YY,12,12,2015-07-04,"Bolatto, Alberto",NGC253_a_03_TP,"Walter, Fabian; Ostriker, Eve; Zwaan, Martin; Meier, David; Scoville, Nick; Zschaechner, Laura; Ott, Juergen; Leroy, Adam; Warren, Steven; Weiss, Axel; Rosolowsky, Erik; Veilleux, Sylvain;",17.081910191157537,1.598365306854248,uid://A001/X12e/X1d1,uid://A001/X147/X20a,19,Blowin' in the Wind: the Properties of the Starburst-driven Wind in NGC 253,S,TARGET WVR,PASS,
